datetime,ASI,AIICO,FTNCOCOA,LIVINGTRUST,ABCTRANS,ACADEMY,AFRINSURE,AFROMEDIA,AIRTELAFRI,ALEX,BERGER,BETAGLAS,BUACEMENT,BUAFOODS,CADBURY,CAP,CAVERTON,CHAMPION,CHAMS,CHELLARAM,CHIPLC,CILEASING,ETRANZACT,CONOIL,TRANSCORP,UNILEVER,UPDCREIT,UPL,VERITASKAP,ZENITHBANK,WAPCO,UPDC,UBN,PZ,LIVESTOCK,JAIZBANK,FCMB,FIDELITYBK,UBA,TOTAL,STANBIC,SOVRENINS,RTBRISCOE,SCOA,REDSTAREX,REGALINS,PRESCO,PHARMDEKO,OANDO,OKOMUOIL,NNFM,NGXGROUP,NESTLE,NEIMETH,NB,MULTIVERSE,NAHCO,NASCON,MTNN,MAYBAKER,MCNICHOLS,LEARNAFRCA,LINKASSURE,INTBREW,GUINNESS,HONYFLOUR,GLAXOSMITH,FBNH,AFRIPRUD,COURTVILLE,CUSTODIAN,CWG,DANGCEM,ELLAHLAKES,ETERNA,ETI,FLOURMILL,LASACO,MANSARD,MBENEFIT,MEYER,MORISON,MRS,NEM,UACN,UCAP,UNIVINSURE,WAPIC,VITAFOAM
2015-01-12 10:15:00,29034.891,0.224358,0.5,,0.51,0.944,0.5,,,,9.0,24.99999,,,42.0,36.0,,6.51,0.5,,,1.796476,2.631196,38.110001,2.98,29.09776,10.0,4.22,,16.48,69.853606,,7.41319,26.0,2.161123,,2.1,1.34,3.52,144.0,21.857121,0.5,0.84,4.67,3.781806,0.5,29.700001,2.24,15.98,25.459999,18.049999,,815.40002,0.627272,139.0,5.0,4.166665,5.99,,1.58,0.617389,1.34,0.285714,20.268826,130.0,3.0,40.0,7.62,2.79,0.5,,4.13,153.0,4.26,2.72,14.59,32.707326,2.0,3.324992,0.5,,1.306665,39.407353,0.557894,29.833215,,0.5,0.57,2.999999
2015-01-19 10:15:00,29812.051,0.230262,0.5,,0.53,0.944,,0.5,,,9.0,24.99999,,,39.900002,36.0,,6.08,0.5,,,1.796476,2.631196,38.110001,3.0,30.91637,10.0,4.1,,17.5,74.449238,,7.855898,25.0,2.250344,,2.09,1.34,3.56,144.0,22.285692,0.5,0.7,4.67,3.60172,0.5,29.629999,2.24,16.200001,24.459999,18.049999,,830.15002,0.654545,144.0,5.0,4.166665,6.16,,1.58,0.617389,1.27,0.285714,19.259551,129.99001,3.0,40.0,7.49,2.8,0.5,,4.13,156.0,,2.69,15.05,35.607302,2.0,3.674992,0.5,,1.306665,39.407353,0.599999,35.630373,,0.5,0.53,3.124999
2015-01-26 10:15:00,29562.07,0.236166,0.5,,0.51,0.944,,0.5,,10.43,9.0,24.99999,,,40.25,38.75,,5.62,0.5,,,1.796476,2.631196,36.209999,2.82,31.371023,10.0,3.97,,16.01,75.873886,,8.246522,29.639999,2.18095,,2.05,1.25,3.5,144.0,22.285692,0.5,0.61,4.44,3.506938,0.5,32.66,2.24,15.39,27.450001,18.049999,,800.25,0.672727,142.02,5.0,3.999999,6.5,,1.44,0.617389,1.27,0.285714,19.59289,129.99001,3.0,40.0,7.09,2.76,0.5,,,156.0,,2.67,16.18,34.001303,2.0,3.499992,0.5,,1.306665,37.436985,0.557894,35.822971,,0.5,0.51,2.991665
2015-02-02 10:15:00,29985.08,0.239118,0.5,,0.55,0.944,,,,10.43,9.0,26.241656,,,39.0,38.75,,6.57,0.5,,,1.796476,2.631196,32.599998,2.8,31.825675,10.0,3.89,,16.1,80.873929,,7.812495,28.799999,2.18095,,2.09,1.27,3.42,144.5,22.071407,0.5,0.82,4.44,3.60172,0.5,30.450001,2.24,14.93,26.639999,18.049999,,805.0,0.672727,141.81,5.0,3.958332,7.55,,1.5,0.617389,1.27,,19.90771,128.99001,3.14,40.099998,7.0,2.75,0.5,,4.13,159.8,4.26,2.52,16.6,31.38582,2.0,3.453325,0.5,,,37.436985,0.621052,38.519322,,0.5,0.51,2.708332
2015-02-09 10:15:00,27585.26,0.221406,0.5,,0.53,0.928,,0.5,,,9.0,24.99999,,,42.98,38.75,,5.94,0.5,3.95,,1.796476,,32.599998,2.28,30.925461,10.0,3.89,,15.62,72.160615,,7.638884,26.99,2.071903,,2.0,1.25,3.0,134.05,21.342836,0.5,0.84,4.44,3.696502,,28.0,2.24,13.5,29.290001,18.049999,,746.25,0.672727,129.0,5.0,3.749999,6.0,,1.35,0.617389,1.21,0.285714,17.972495,114.0,3.15,40.0,6.37,2.75,0.5,,4.13,141.89999,,2.64,16.17,26.613706,2.0,3.453325,0.5,,,37.436985,0.557894,33.299956,,0.5,0.5,2.849999
2015-02-16 10:15:00,29383.93,0.218454,,,0.53,0.928,,,,10.43,9.0,23.749991,,,38.799999,36.099998,,5.0,0.5,3.95,,1.796476,2.631196,32.599998,2.45,29.606972,10.0,4.2,,17.370001,78.125743,,7.378467,27.299999,2.111556,,2.07,1.19,3.41,144.46001,20.931408,0.5,0.79,4.44,3.696502,0.5,32.380001,2.24,13.96,35.580002,18.049999,,820.0,0.672727,134.7,5.0,3.916665,6.85,,1.55,0.617389,1.21,0.285714,16.66692,123.28,2.9,42.0,7.45,2.66,0.5,,4.13,152.2,,2.64,16.0,28.889637,2.0,3.289992,0.5,,1.306665,37.436985,0.631578,32.741424,,0.5,0.5,2.991665
2015-02-23 10:15:00,30103.811,0.221406,0.5,,0.53,0.808,,,,,9.0,22.566658,,,37.900002,39.779999,,5.1,,,,1.796476,,32.700001,2.68,31.107323,10.0,4.2,,17.6,78.125743,,8.541661,28.99,2.21069,,2.2,1.28,3.47,140.00999,21.42855,0.5,0.73,4.44,3.412156,,32.380001,2.24,13.99,30.52,18.049999,,820.0,0.645454,140.0,,3.591665,6.36,,1.65,0.617389,1.21,,16.657661,123.5,2.98,42.0,7.7,2.66,0.5,,4.13,153.0,,2.7,16.4,31.661133,2.0,3.499992,0.5,,,37.436985,0.652631,38.875625,,0.5,0.5,2.999999
2015-03-02 10:15:00,31049.369,0.250926,0.5,,0.53,0.848,,,,10.43,8.55,22.566658,,,37.900002,38.200001,,5.17,0.5,3.95,,1.796476,,33.810001,2.8,31.698373,10.0,4.4,,20.940001,81.802249,,9.982633,27.99,2.18095,,2.4,1.39,4.07,144.5,23.399976,0.5,0.73,4.44,3.857632,0.5,30.77,2.24,15.31,30.700001,18.049999,,820.0,0.636363,145.14999,5.0,4.166665,6.73,,1.52,0.617389,1.2,,17.981755,128.14999,2.9,40.0,8.81,2.94,0.5,,4.0,153.00999,,2.7,17.950001,31.064617,2.0,3.464992,0.5,,1.306665,37.436985,0.642104,34.205158,,0.5,0.53,2.958332
2015-03-09 10:15:00,30719.359,0.256831,0.5,,0.52,0.848,0.5,,,,8.48,19.791659,,,41.279999,36.290001,,5.0,0.5,,,1.796476,,34.0,3.0,31.825675,10.0,4.63,,20.6,77.712139,,8.68055,27.0,2.081816,,2.59,1.51,4.13,144.5,22.285692,0.5,0.75,4.44,3.734415,0.5,29.24,2.24,14.0,30.0,18.049999,,820.0,0.636363,139.0,5.0,4.133332,6.5,,1.79,0.617389,1.15,0.285714,16.481731,126.03,2.78,40.0,8.5,3.1,0.5,,4.0,153.00999,,2.7,18.99,31.211451,2.0,3.499992,0.5,,,37.436985,0.663157,34.66739,,0.5,0.5,3.033332
2015-03-16 10:15:00,29334.23,0.265687,0.5,,0.53,,,,,,8.06,18.808326,,,41.279999,36.290001,,5.16,0.5,3.95,,1.796476,,32.299999,2.67,30.907279,10.0,4.63,,16.49,73.897764,,7.821176,24.43,2.002509,,2.57,1.29,3.53,140.0,22.285692,0.5,0.67,4.44,3.734415,0.5,27.780001,2.24,13.4,28.5,,,829.5,0.581818,131.5,,4.158332,6.52,,1.55,0.617389,1.12,0.285714,15.926169,126.0,3.0,42.0,7.7,2.4,0.5,,4.0,152.0,,2.65,17.299999,29.981715,2.0,3.499992,0.5,,,37.436985,0.621052,34.66739,,0.5,0.5,2.958332
2015-03-23 10:15:00,30562.93,0.256831,0.5,,0.55,0.848,,,,,8.0,18.808326,,,39.23,34.0,,6.39,0.5,3.95,,1.796476,2.631196,33.91,3.0,35.78115,10.0,4.63,,18.9,77.206617,,8.819439,26.82,2.171037,,2.81,1.5,3.79,158.74001,23.999976,0.5,0.73,4.44,3.554329,0.5,26.469999,2.24,13.4,28.42,18.049999,,800.53998,0.663636,141.19,5.0,4.199998,6.8,,1.59,0.64659,1.07,0.285714,16.66692,127.0,3.0,42.0,8.8,2.49,0.5,,4.0,153.0,4.26,2.84,18.0,30.835189,2.0,3.558325,0.5,,1.306665,37.436985,0.663157,30.863606,,0.5,0.5,3.166665
2015-03-30 10:15:00,35728.121,0.301112,0.5,,0.59,0.848,0.5,0.5,,10.43,9.06,19.74166,,,40.0,34.0,,7.38,0.5,3.95,,1.796476,2.631196,39.5,3.59,40.418608,10.0,4.7,,25.049999,85.478754,,9.548605,29.190001,2.458526,,3.18,2.07,4.92,180.07001,26.571402,0.5,0.79,4.44,3.412156,0.5,28.5,2.13,17.6,28.290001,18.049999,,936.59998,0.663636,166.25,5.0,5.624998,8.19,,1.66,0.64659,1.27,0.285714,21.176249,139.0,3.3,51.040001,9.54,2.84,0.5,,4.0,182.0,4.26,3.2,19.51,33.790229,2.0,3.558325,0.5,,1.306665,37.436985,0.789472,34.68665,,0.5,0.58,3.433332
2015-04-06 10:15:00,34930.02,0.295208,0.5,,0.57,0.848,,0.5,,,9.49,21.758325,,,41.52,35.66,,7.76,0.51,,,1.796476,2.631196,39.5,3.18,37.936206,10.0,4.47,,23.52,82.730568,,9.548605,27.200001,2.250344,,3.61,2.02,4.8,180.0,25.71426,0.5,0.81,4.44,3.412156,0.5,26.700001,2.13,17.0,26.01,18.049999,,1044.05,0.790908,163.75999,5.0,5.108331,8.38,,1.74,0.64659,1.51,,18.194721,140.0,3.06,56.259998,9.51,2.74,0.5,,4.0,180.0,,3.05,19.459999,31.202276,2.0,3.558325,0.5,,1.306665,37.436985,0.705262,35.919267,,0.5,0.53,3.458332
2015-04-13 10:15:00,35005.422,0.321776,0.5,,0.54,0.848,0.5,0.5,,10.43,9.5,23.916658,,,41.009998,35.66,,7.85,0.5,3.95,,1.796476,2.631196,38.0,3.15,39.491116,10.0,4.47,,23.0,82.721375,,9.548605,27.0,2.577487,,3.45,2.13,4.99,180.0,24.857118,0.5,0.84,4.44,3.412156,0.5,26.25,2.13,18.16,27.24,18.049999,,940.0,0.863635,161.28999,5.0,5.716664,8.49,,1.91,0.64659,1.45,0.285714,19.176216,170.0,3.49,56.259998,9.84,2.9,0.5,,4.0,180.0,4.26,3.13,20.5,31.202276,2.0,3.546659,0.5,,1.306665,37.436985,0.715788,40.743814,,0.5,0.51,3.499998
2015-04-20 10:15:00,34485.719,0.336537,0.5,,0.58,0.928,0.5,0.5,,10.43,9.99,23.916658,,,40.0,35.66,,7.54,0.5,3.95,,1.868335,2.631196,36.209999,3.2,36.3722,10.0,4.7,,22.0,85.478754,,9.565966,31.23,2.289998,,3.37,1.9,5.32,162.45,24.557118,0.5,1.01,4.44,3.412156,0.5,26.0,2.23,19.6,27.299999,18.049999,,948.0,1.027272,151.0,5.0,5.416665,8.6,,1.8,0.64659,1.5,0.285714,20.092899,168.0,3.4,53.450001,10.5,2.74,0.5,,,175.0,4.26,2.9,20.5,33.946243,2.0,3.721658,0.5,,1.306665,37.436985,0.726315,38.519322,,0.5,0.55,3.666665
2015-04-27 10:15:00,34708.109,0.301112,0.5,,0.63,0.848,0.5,0.5,,10.43,9.5,24.99999,,,39.900002,35.66,,7.39,0.5,3.95,,1.868335,2.631196,36.209999,3.2,38.472695,10.0,4.83,,21.15,86.397881,,8.871522,28.5,2.309824,,3.34,1.86,5.29,155.5,25.242833,0.5,1.01,4.44,3.582763,0.5,30.09,2.13,18.0,27.41,18.049999,,950.0,0.936363,157.00999,5.0,5.249998,8.25,,1.63,0.64659,1.43,0.285714,19.898451,170.0,3.28,55.0,9.8,2.85,0.5,,4.0,184.5,4.26,2.72,20.700001,32.7991,2.0,3.499992,0.5,,1.306665,37.436985,0.757894,40.445288,,0.5,0.52,4.024998
2015-05-04 10:15:00,34388.121,0.307016,0.5,,0.57,0.768,0.5,,,10.43,9.07,24.99999,,,39.900002,43.0,,7.3,0.5,3.95,,2.371348,2.631196,38.02,3.2,39.100115,10.0,5.48,,21.26,90.53395,,9.548605,28.0,2.428785,,3.25,1.92,5.0,165.0,25.71426,0.5,1.01,4.44,4.454759,0.5,28.98,2.13,18.4,28.52,18.049999,,900.0,0.90909,153.5,,5.566664,8.3,,1.79,0.617389,1.27,0.285714,18.907695,160.56,3.96,54.0,9.1,2.99,0.5,,4.0,178.0,,2.7,24.49,32.386128,,3.488325,0.5,,1.306665,37.436985,0.736841,38.519322,,0.5,0.53,5.333331
2015-05-11 10:15:00,34439.52,0.295208,0.5,,0.56,0.8,,0.5,,10.43,10.0,27.499989,,,39.900002,43.0,,7.09,0.5,3.95,,2.479137,2.631196,39.919998,3.19,40.946003,10.0,6.03,,22.219999,90.258209,,9.114578,29.0,2.379218,,3.0,1.89,5.2,150.0,25.71426,0.5,0.92,4.44,4.66328,0.5,30.0,2.13,17.809999,28.440001,18.049999,,900.0,0.999999,155.17999,5.0,5.666665,8.0,,1.6,0.625732,1.15,0.285714,18.5188,155.0,3.47,44.200001,8.99,2.99,0.5,,4.0,178.5,,2.7,21.559999,32.11999,2.0,3.499992,0.5,,1.306665,37.436985,0.715788,38.519322,,0.5,0.54,5.316665
2015-05-18 10:15:00,34272.09,0.295208,0.5,,0.6,0.8,0.5,0.5,,10.43,10.0,30.333323,,,39.900002,41.5,,6.78,0.5,3.95,,2.479137,2.631196,41.91,3.07,40.918725,10.0,6.0,,22.25,88.309666,,9.114578,28.66,2.399045,,3.14,1.9,5.13,146.03,25.71426,0.5,0.8,4.44,4.549541,0.5,30.690001,2.23,17.709999,30.26,18.049999,,881.0,1.090908,153.28,5.0,5.066665,8.05,,1.86,0.625732,1.15,0.285714,18.5188,155.72,3.6,44.0,9.15,3.03,0.5,,4.0,177.89999,4.26,2.8,21.700001,32.11999,2.0,3.499992,0.5,,1.306665,37.436985,0.926314,39.674903,,0.5,0.53,4.124998
2015-05-25 10:15:00,34310.371,0.295208,0.5,,0.55,0.8,0.5,,,,10.0,33.308321,,,40.0,41.0,,6.75,0.5,,,2.515066,2.631196,41.0,3.1,40.918725,10.0,6.05,,21.440001,90.074386,,8.784717,29.18,2.379218,,3.09,1.93,5.4,174.0,25.628546,0.5,0.79,4.44,5.070842,0.5,35.200001,2.23,18.9,29.5,18.049999,,850.0,1.090908,150.10001,5.0,5.316665,8.0,,1.62,0.654933,1.15,0.285714,18.5188,163.0,3.72,44.0,9.38,3.1,0.5,,4.0,180.0,,2.75,21.530001,33.221248,2.0,3.499992,0.5,,1.306665,37.436985,0.85263,39.674903,,0.5,0.54,4.491665
2015-06-01 10:15:00,33664.91,0.295208,0.5,,0.56,0.76,,,,10.43,11.0,36.666652,,,39.900002,41.0,,6.6,0.5,,,2.515066,2.631196,40.0,2.83,41.373378,10.0,6.05,,19.969999,90.993513,,8.767355,29.200001,2.230517,,2.99,1.87,5.15,155.05,24.814262,0.5,0.75,4.44,4.833887,0.5,34.5,2.23,17.870001,30.4,18.049999,,869.0,1.163635,147.99001,,5.091665,7.0,,1.53,0.654933,1.15,0.285714,18.528059,165.0,3.98,44.110001,9.0,2.9,0.5,,4.0,177.0,,2.65,21.700001,32.753212,2.0,3.348326,,,1.306665,37.436985,0.884209,40.156394,,0.5,0.51,4.483332
2015-06-08 10:15:00,33621.75,0.277495,0.5,,0.56,0.76,0.5,0.5,,10.43,11.36,33.249988,,,39.900002,41.0,,6.42,0.5,3.95,,2.371348,2.631196,40.0,2.75,40.918725,10.0,6.05,,20.02,91.085424,,8.68055,35.0,2.379218,,3.07,1.76,5.17,159.99001,23.142834,0.5,0.76,4.44,4.824409,0.5,34.5,2.23,16.950001,34.900002,18.049999,,850.07001,1.081817,150.25,5.0,4.374998,7.99,,1.75,0.596531,1.15,0.285714,18.528059,168.0,3.98,44.259998,8.95,2.85,0.5,,3.98,176.99001,4.26,2.53,21.99,32.064926,2.0,3.301659,0.5,,1.306665,37.436985,0.863157,39.963797,,0.5,0.51,4.458331
2015-06-15 10:15:00,33257.898,0.271591,,,0.53,0.728,,0.5,,10.43,11.24,31.099988,,,37.57,41.0,,7.0,0.5,3.95,,2.012053,2.631196,42.0,2.78,40.918725,10.0,6.05,,19.469999,90.993513,,8.37673,31.77,2.240431,,3.08,1.79,5.16,159.10001,23.657119,0.5,0.84,4.44,4.739105,0.5,32.0,2.23,15.9,31.549999,18.049999,,850.0,1.163635,148.02,5.0,4.191665,8.5,,1.5,0.625732,1.21,0.285714,17.148409,165.0,3.8,44.0,8.41,2.74,0.5,,3.98,175.0,4.26,2.6,22.0,31.844677,2.0,3.488325,0.5,,1.306665,37.436985,0.799999,40.445288,,0.5,0.5,4.524998
2015-06-22 10:15:00,32853.488,0.286351,0.5,,0.5,,0.5,0.5,,10.43,11.24,29.549987,,,35.150002,41.0,,6.27,0.5,3.95,,1.868335,2.592388,40.849998,2.76,41.373378,10.0,5.61,,19.25,91.912639,,8.116315,32.0,2.131383,,3.0,1.75,4.9,165.0,23.18569,0.5,0.77,4.44,4.549541,0.5,33.5,2.2,15.36,28.66,18.049999,,891.45001,1.299999,148.00999,5.0,3.974998,7.9,,1.42,0.625732,1.26,0.285714,17.602119,153.5,3.46,44.0,7.96,2.7,0.5,,3.98,170.0,4.26,2.41,22.0,31.202276,2.0,3.453325,0.5,,1.306665,37.436985,0.736841,40.454916,,0.5,0.5,4.691665
2015-06-29 10:15:00,32538.34,0.280447,0.5,,0.5,0.76,0.5,0.5,,,11.24,29.999988,,,35.049999,41.0,,5.65,0.5,,,1.868335,2.468202,40.849998,2.7,39.554768,10.0,6.03,,19.360001,92.831766,,8.116315,31.940001,2.369305,,3.0,1.65,4.66,165.0,21.411407,0.5,0.77,4.44,4.50215,0.5,35.0,2.21,15.7,28.99,18.049999,,854.0,1.10909,144.0,5.0,4.166665,8.0,,1.5,0.625732,1.26,0.291428,18.05583,152.0,3.5,44.0,7.99,2.8,0.5,,3.98,170.0,,2.45,21.75,30.743419,2.0,3.149993,0.5,,,37.436985,0.76842,42.843118,,0.5,0.5,4.791665
2015-07-06 10:15:00,31729.26,0.280447,0.5,,0.51,0.76,0.5,,,10.35,10.68,28.499989,,,35.049999,41.0,,5.61,0.5,3.95,,1.868335,,40.849998,2.5,36.281271,10.0,6.03,,18.950001,93.750892,,7.73437,28.950001,2.012422,,2.91,1.62,4.2,158.0,21.437121,0.5,0.77,4.44,4.50215,0.5,34.0,2.25,14.68,28.5,18.049999,,850.0,1.263635,136.50999,5.0,4.583332,7.6,,1.6,0.596531,1.25,0.291428,17.59286,139.8,3.23,43.5,7.98,2.7,0.5,,3.98,168.3,,2.34,21.0,29.642161,2.0,3.208326,0.5,,,37.436985,0.705262,38.52895,,0.5,0.5,4.899998
2015-07-13 10:15:00,31047.99,0.280447,,,0.52,0.728,0.5,,,,9.85,28.499989,,,35.049999,41.0,,5.31,0.5,3.95,,1.904264,,40.849998,2.12,34.471753,10.0,6.03,,17.719999,91.912639,,7.26562,27.879999,1.992595,,2.85,1.55,4.33,160.89999,20.528552,0.5,0.71,4.44,4.50215,0.5,31.190001,2.25,12.6,25.82,18.049999,,840.0,1.154544,128.2,5.0,3.966665,6.9,,1.52,0.596531,1.14,0.285714,17.583601,142.0,2.8,43.5,7.63,2.74,,,3.26,168.0,,2.19,22.0,26.79725,2.0,3.208326,0.5,,,36.785134,0.694736,39.482305,,0.5,0.5,4.816665
2015-07-20 10:15:00,31091.689,0.265687,,,0.52,0.728,0.5,,,10.35,10.31,32.916654,,,35.049999,40.5,,5.15,0.5,3.95,,1.868335,,40.849998,2.3,34.008009,10.0,6.03,,17.5,90.993513,,7.378467,29.0,1.952942,,2.81,1.54,4.23,163.0,19.971408,0.5,0.71,4.44,4.284151,0.5,31.190001,2.25,13.6,26.0,17.15,,850.0,1.381817,126.99,,3.849998,6.62,,1.39,0.525615,1.14,0.285714,17.231744,141.5,3.1,43.5,7.7,2.7,0.52,,2.95,170.03999,4.26,2.22,19.799999,26.622883,2.0,3.266659,0.5,,1.306665,36.785134,0.673683,39.597862,,0.5,0.5,4.716665
2015-07-27 10:15:00,30180.27,0.245022,,,0.51,0.728,0.5,0.5,,,9.8,35.833319,,,35.049999,37.950001,,5.36,0.5,,,1.796476,2.79419,40.849998,2.06,32.744071,10.0,6.03,,16.059999,94.75274,,6.727426,27.549999,1.784414,,2.74,1.5,4.21,163.0,18.531411,0.5,0.71,,4.672757,0.5,31.190001,2.14,12.5,26.0,15.49,,850.0,1.381817,121.0,,4.249998,6.13,,1.31,0.550644,1.14,0.285714,16.889146,125.1,2.95,40.0,6.9,2.73,0.5,,2.95,171.0,,2.34,19.030001,26.613706,2.0,2.95166,0.5,,1.306665,36.785134,0.642104,36.593356,,0.5,0.5,4.658332
2015-08-03 10:15:00,31441.711,0.253878,,,0.54,0.632,,0.5,,10.35,9.97,35.833319,,,33.299999,37.950001,,4.99,0.5,3.95,,1.796476,2.79419,36.869999,2.66,34.380823,10.0,6.03,,16.9,94.8998,,6.371524,34.509998,1.883548,,2.67,1.54,4.15,150.0,17.999982,0.5,0.68,4.44,4.359977,0.5,31.0,2.14,12.3,24.83,13.3,,850.01001,1.290908,135.0,5.0,3.974998,6.8,,1.5,0.550644,1.09,0.285714,16.889146,131.0,2.68,40.0,7.0,2.89,0.5,,2.95,181.0,,2.34,20.0,26.613706,2.0,3.266659,0.5,,1.306665,36.785134,0.684209,35.630373,,0.5,0.5,4.783331
2015-08-10 10:15:00,30705.619,0.262735,,,0.53,0.64,,0.5,,10.35,9.93,35.833319,,,33.299999,41.299999,,4.5,0.5,3.95,,1.796476,2.79419,33.279999,2.57,37.281505,10.0,6.03,,16.08,95.129582,,6.328121,33.049999,1.863721,,2.47,1.34,3.38,158.0,17.031412,0.5,0.62,4.44,3.791284,0.5,32.0,,11.68,24.83,12.83,,858.0,1.227272,126.93,5.0,3.766665,6.3,,1.36,0.550644,1.04,0.285714,17.083594,121.0,2.87,40.0,6.52,2.84,0.5,,2.95,180.5,,2.01,19.620001,25.723524,2.0,3.219993,0.5,,,36.785134,0.663157,35.630373,,0.5,0.5,4.741665
2015-08-17 10:15:00,29878.33,0.247974,,,0.53,0.608,0.5,0.5,,,9.23,35.833319,,,28.559999,41.0,,4.25,0.5,3.95,,1.796476,2.654481,33.279999,2.36,36.3722,10.0,6.03,,15.4,91.453076,,5.763885,29.83,1.71502,,2.2,1.25,3.22,155.0,15.428556,0.5,0.57,4.44,3.791284,0.5,32.0,2.14,10.55,21.709999,12.19,,965.97998,1.172726,120.02,,3.691665,6.3,,1.3,0.525615,1.04,0.285714,17.083594,119.0,2.52,36.0,5.78,2.53,0.5,,2.95,177.0,,1.9,18.65,23.00709,2.0,2.823327,0.5,,1.306665,36.785134,0.684209,35.630373,,0.5,0.5,4.833332
2015-08-24 10:15:00,28831.971,0.239118,0.5,,0.54,0.584,0.5,0.5,,,8.34,35.833319,,,28.559999,37.049999,,4.19,0.5,,,1.796476,2.103404,33.279999,2.11,36.3722,10.0,5.18,,14.4,89.15526,,5.468747,21.91,1.596059,,2.2,1.31,3.16,151.99001,16.037126,0.5,0.53,4.37,3.60172,0.5,31.0,,10.19,19.6,10.47,,828.21997,1.118181,115.71,5.0,3.541665,5.46,,1.23,0.525615,0.91,0.285714,15.74098,127.01,2.33,34.5,5.69,2.36,0.5,,2.95,170.0,,1.75,17.66,21.107422,2.0,2.554994,0.5,,,36.785134,0.673683,32.163636,,0.5,0.5,4.908331
2015-08-31 10:15:00,29511.08,0.247974,,,0.53,0.56,,0.5,,,9.05,34.041651,,,25.790001,37.049999,,4.61,0.5,,,1.796476,1.816224,30.049999,2.44,40.100349,10.0,5.2,,,89.15526,,5.303816,25.280001,1.68528,,2.52,1.4,3.81,150.5,19.885695,0.5,0.54,4.37,3.60172,0.5,31.0,2.14,11.55,23.75,9.95,,820.0,0.927272,124.5,5.0,3.708332,6.1,,1.26,0.525615,0.95,0.285714,16.444694,128.0,2.6,35.0,,2.56,0.5,,2.67,,,1.8,18.0,20.189708,2.0,2.81166,0.5,,,36.785134,0.694736,33.704407,,0.5,0.5,4.999998
2015-09-07 10:15:00,29689.08,0.239118,,,0.57,0.536,,0.5,,,9.5,34.041651,,,23.0,37.049999,,4.6,0.5,,,1.796476,1.637706,25.780001,2.3,39.554768,10.0,5.2,,,88.465915,,5.277774,27.299999,1.68528,,2.4,1.48,3.85,143.62,19.268552,0.5,0.54,4.37,3.819719,0.5,31.0,2.14,11.0,27.120001,9.46,,820.0,0.927272,127.77,5.0,3.708332,6.1,,1.3,0.525615,0.88,0.285714,15.74098,152.19,2.65,35.110001,,2.66,0.5,,,,,1.75,18.16,19.684966,2.0,2.88166,0.5,,,36.785134,0.705262,30.507303,,0.5,0.5,4.791665
2015-09-14 10:15:00,30332.68,0.277495,0.5,,0.55,0.512,0.5,0.5,,10.35,9.93,35.58332,,,24.07,37.049999,,4.63,0.5,3.95,,1.796476,1.886079,28.41,2.34,41.118773,10.0,5.2,,,90.074386,,5.182288,26.0,1.71502,,2.4,1.51,4.19,150.8,18.565696,0.5,0.54,4.37,4.009283,,31.1,2.14,10.87,28.950001,9.46,,820.04999,0.927272,136.0,5.0,3.949998,6.53,,1.36,0.525615,0.95,0.285714,16.528029,155.00999,2.45,35.200001,,2.75,0.5,,2.67,,,1.95,18.799999,21.676406,2.0,3.033326,0.5,,1.306665,36.785134,0.684209,30.642121,,0.5,0.5,4.874998
2015-09-21 10:15:00,30543.17,0.265687,0.5,,0.55,0.496,0.5,0.5,,,9.93,35.58332,,,24.0,37.049999,,4.4,0.5,,,1.796476,2.134451,28.41,2.32,41.82803,10.0,5.2,,,90.074386,,5.217011,26.200001,1.784414,,2.31,1.53,4.24,150.8,18.959982,0.5,0.54,4.37,3.980848,,30.549999,2.14,10.45,28.1,9.46,,820.0,0.927272,140.07001,5.0,3.758332,6.7,,1.32,0.525615,0.91,0.285714,16.528029,154.0,2.3,35.200001,,2.68,0.5,,,,,1.84,18.549999,20.189708,2.0,3.184993,0.5,,1.24205,36.785134,0.736841,28.889492,,0.5,0.5,4.624998
2015-09-28 10:15:00,30588.41,0.259783,0.5,,0.55,0.496,,0.5,,10.35,10.42,35.58332,,,24.0,37.049999,,4.36,0.5,,,1.796476,2.328492,27.41,2.29,41.036936,10.0,5.73,,16.459999,90.53395,,5.329858,25.389999,1.784414,,2.35,1.52,4.24,154.89999,19.499981,0.5,0.56,4.16,3.961892,0.5,30.549999,2.14,10.5,28.0,9.46,,830.0,0.881817,140.0,5.0,3.708332,6.75,,1.26,0.525615,0.95,0.285714,16.648401,152.0,2.9,35.200001,6.2,2.67,0.5,,2.67,171.0,,1.93,19.1,20.923878,2.0,3.138326,0.5,,,36.785134,0.726315,30.526564,,0.5,0.5,4.916665
2015-10-05 10:15:00,30165.221,0.262735,0.5,,0.53,0.496,,,,9.84,10.39,36.666652,,,22.17,38.0,,4.6,0.5,3.95,,1.796476,2.328492,27.41,2.23,42.282683,10.0,5.73,,16.299999,90.092766,,5.199649,25.0,1.705107,,2.09,1.51,4.4,154.89999,19.714266,0.5,0.56,,3.772328,,31.0,2.14,10.0,28.66,9.46,,830.0,0.918181,140.0,5.0,3.591665,6.97,,1.21,0.500585,0.92,0.285714,16.018761,152.11,2.75,36.959999,6.3,2.6,0.5,,2.67,167.0,4.26,1.8,18.35,20.189708,2.0,2.823327,0.5,,1.24205,36.785134,0.736841,27.993917,,0.5,0.5,4.624998
